index,country,founded,id,industry,linkedin_url,locality,name,region,size,website
132596,australia,,act-department-of-education-and-training,primary/secondary education,linkedin.com/company/act-department-of-education-and-training,canberra,act education directorate,act,5001-10000,
132678,australia,,communities-nsw,government administration,linkedin.com/company/communities-nsw,,communities nsw,,5001-10000,
134127,australia,,pmfresh,food production,linkedin.com/company/pmfresh,sydney,pmfresh,new south wales,501-1000,
134330,australia,1976.0,oamps-insurance-brokers,insurance,linkedin.com/company/oamps-insurance-brokers,,oamps insurance brokers,,501-1000,
139848,australia,1906.0,sutherland-shire-council,government relations,linkedin.com/company/sutherland-shire-council,,sutherland shire council,,501-1000,
140723,australia,,westmoretonhealth,hospital & health care,linkedin.com/company/westmoretonhealth,ipswich,west moreton hospital and health service,queensland,1001-5000,
144430,australia,1829.0,lionel-samson-sadleirs-group,transportation/trucking/railroad,linkedin.com/company/lionel-samson-sadleirs-group,kewdale,lionel samson sadleirs group,western australia,501-1000,
144601,australia,2001.0,lagardère-services-asia-pacific-pty-ltd,retail,linkedin.com/company/lagardère-services-asia-pacific-pty-ltd,sydney,lagardère services asia pacific pty ltd,new south wales,1001-5000,
146030,australia,1976.0,automotive-brands-group,automotive,linkedin.com/company/automotive-brands-group,nunawading,automotive brands group,victoria,501-1000,
147531,australia,2001.0,wesfarmers-industrial-&-safety,business supplies and equipment,linkedin.com/company/wesfarmers-industrial-&-safety,,wesfarmers industrial and safety,,1001-5000,
147771,australia,1994.0,snpasia,information technology and services,linkedin.com/company/snpasia,north sydney,snp japac,new south wales,1001-5000,
148858,australia,,defence-materiel-organisation,defense & space,linkedin.com/company/defence-materiel-organisation,,defence materiel organisation,,501-1000,
153114,australia,1981.0,freedom-australia,retail,linkedin.com/company/freedom-australia,ryde,freedom australia,new south wales,1001-5000,
155627,australia,2016.0,central-coast-council,political organization,linkedin.com/company/central-coast-council,wyong,central coast council,new south wales,1001-5000,
157984,australia,1949.0,people's-choice-credit-union,financial services,linkedin.com/company/people's-choice-credit-union,,people's choice credit union,,501-1000,
171007,australia,1964.0,groote-eylandt-mining-company-proprietary-limited,mining & metals,linkedin.com/company/groote-eylandt-mining-company-proprietary-limited,alyangula,groote eylandt mining company proprietary limited,northern territory,501-1000,
178345,australia,2001.0,transport-construction-authority,civil engineering,linkedin.com/company/transport-construction-authority,chatswood,transport construction authority,new south wales,501-1000,
185895,australia,2011.0,office-of-environment-and-heritage-nsw-department-of-premier-and-cabinet,environmental services,linkedin.com/company/office-of-environment-and-heritage-nsw-department-of-premier-and-cabinet,,office of environment and heritage (nsw),,1001-5000,
189949,australia,1967.0,daewoo-int'-australia,international trade and development,linkedin.com/company/daewoo-int'-australia,,daewoo int' australia - steel trading,,10001+,
190521,australia,,harvey-world-travel,"leisure, travel & tourism",linkedin.com/company/harvey-world-travel,,harvey world travel,,1001-5000,
193306,australia,2004.0,carrumdownssecondarycollege,education management,linkedin.com/company/carrumdownssecondarycollege,carrum downs,carrum downs secondary college,victoria,10001+,
194618,australia,1964.0,monash-education,higher education,linkedin.com/company/monash-education,clayton,monash education,victoria,501-1000,
195147,australia,,department-of-education-and-early-childhood-learning-victoria-australia,education management,linkedin.com/company/department-of-education-and-early-childhood-learning-victoria-australia,melbourne,"department of education and early childhood learning, victoria, australia",victoria,1001-5000,
196179,australia,,colorado-group,retail,linkedin.com/company/colorado-group,,colorado group,,1001-5000,
197903,australia,,dmg-mori-seiki-australia,mechanical or industrial engineering,linkedin.com/company/dmg-mori-seiki-australia,,dmg mori australia & new zealand,,5001-10000,
198145,australia,,wang-australia,information technology and services,linkedin.com/company/wang-australia,,wang australia,,10001+,
198290,australia,1948.0,cpl-cerebral-palsy-league,non-profit organization management,linkedin.com/company/cpl-cerebral-palsy-league,,cerebral palsy league,,501-1000,
214058,australia,,piacentini-&-son-pty-ltd.,construction,linkedin.com/company/piacentini-&-son-pty-ltd.,picton junction,piacentini & son pty ltd.,western australia,501-1000,
218243,australia,2014.0,national-asian-security-studies-program,international affairs,linkedin.com/company/national-asian-security-studies-program,,national asian studies center (nasc),act,1001-5000,
236519,australia,1957.0,the-bank-of-tokyo-mitsubishi-ufj-ltd.-sydney-branch,banking,linkedin.com/company/the-bank-of-tokyo-mitsubishi-ufj-ltd.-sydney-branch,sydney,"the bank of tokyo-mitsubishi ufj, ltd., sydney branch",new south wales,501-1000,
236721,australia,,austrian-energy-&-environment,mechanical or industrial engineering,linkedin.com/company/austrian-energy-&-environment,,austrian energy & environment,,1001-5000,
1067,australia,,afig,financial services,linkedin.com/company/afig,,afig,,501-1000,
2592,australia,,transport-for-nsw,transportation/trucking/railroad,linkedin.com/company/transport-for-nsw,,transport for nsw,,10001+,
3680,australia,1976.0,black-box-australia,telecommunications,linkedin.com/company/black-box-australia,,black box network services apac,,1001-5000,
5450,australia,1991.0,nsw-environment-protection-authority-epa-,environmental services,linkedin.com/company/nsw-environment-protection-authority-epa-,parramatta,nsw environment protection authority (epa),new south wales,501-1000,
5870,australia,1888.0,harcourts-new-south-wales,real estate,linkedin.com/company/harcourts-new-south-wales,,harcourts nsw/act,,5001-10000,
7120,australia,,qld-rural-fire-service-qfrs-rural-division-,public safety,linkedin.com/company/qld-rural-fire-service-qfrs-rural-division-,,rural fire service queensland (rfsq),,10001+,
18283,australia,,cqhealth,hospital & health care,linkedin.com/company/cqhealth,rockhampton,central queensland hospital and health service,queensland,1001-5000,
19794,australia,,aow,,linkedin.com/company/aow,melbourne,aow,victoria,1001-5000,
22187,australia,,aquity-solutions-australia,hospital & health care,linkedin.com/company/aquity-solutions-australia,south melbourne,aquity solutions australia,victoria,5001-10000,
23831,australia,,department-of-justice-victoria-australia,government administration,linkedin.com/company/department-of-justice-victoria-australia,melbourne,"department of justice and regulation, victoria, australia",victoria,1001-5000,
25527,australia,2001.0,ghdanz,retail,linkedin.com/company/ghdanz,,ghd australia & new zealand,queensland,501-1000,
33780,australia,,uni-adelaide-sciences,higher education,linkedin.com/company/uni-adelaide-sciences,adelaide,university of adelaide faculty of sciences,south australia,501-1000,
36157,australia,,nccgroupapac,information technology and services,linkedin.com/company/nccgroupapac,sydney,ncc group apac,new south wales,1001-5000,
38432,australia,1871.0,weir-minerals,mining & metals,linkedin.com/company/weir-minerals,,weir minerals,,1001-5000,
43927,australia,,win-corporation-pty-ltd,broadcast media,linkedin.com/company/win-corporation-pty-ltd,coniston,win corporation pty ltd,new south wales,501-1000,
44642,australia,,clinpathpathology,medical practice,linkedin.com/company/clinpathpathology,,clinpath pathology,south australia,501-1000,
44917,australia,1995.0,accc,government administration,linkedin.com/company/accc,canberra,accc,act,501-1000,
45352,australia,,domain-principal-group,hospital & health care,linkedin.com/company/domain-principal-group,,opal aged care,,501-1000,
49901,australia,1947.0,australian-hearing,"health, wellness and fitness",linkedin.com/company/australian-hearing,,australian hearing,,501-1000,
53167,australia,,rmit-switch,computer software,linkedin.com/company/rmit-switch,melbourne,rmit switch,victoria,501-1000,
55388,australia,,golden-circle,food production,linkedin.com/company/golden-circle,,golden circle,,1001-5000,
59186,australia,1910.0,frnsw,public safety,linkedin.com/company/frnsw,,fire & rescue nsw,,10001+,
60676,australia,,teleresources,staffing and recruiting,linkedin.com/company/teleresources,,teleresources,,501-1000,
63398,australia,2000.0,brilliant-boton-australia,mining & metals,linkedin.com/company/brilliant-boton-australia,coomera,brilliant boton australia,queensland,1001-5000,
65521,australia,,uxc-business-services,information technology and services,linkedin.com/company/uxc-business-services,,uxc business services,,501-1000,
69299,australia,,yeav,non-profit organization management,linkedin.com/company/yeav,melbourne,young engineers australia - victoria division (yeav),victoria,5001-10000,
70829,australia,2015.0,tgood-australia,electrical/electronic manufacturing,linkedin.com/company/tgood-australia,loganholme,tgood australia,queensland,1001-5000,
71199,australia,,amp-banking,financial services,linkedin.com/company/amp-banking,,amp bank limited,,5001-10000,
71245,australia,,nsw-dpi,research,linkedin.com/company/nsw-dpi,,nsw dpi,,501-1000,
72674,australia,2012.0,servicensw,government administration,linkedin.com/company/servicensw,haymarket,service nsw,new south wales,1001-5000,
77056,australia,,wmc-resources,mining & metals,linkedin.com/company/wmc-resources,,wmc resources,,1001-5000,
77416,australia,1977.0,7-eleven-stores,retail,linkedin.com/company/7-eleven-stores,,7-eleven stores,,1001-5000,
78219,australia,2016.0,midcoast-council,government administration,linkedin.com/company/midcoast-council,forster,midcoast council,new south wales,501-1000,
79749,australia,2009.0,lutheran-education-early-childhood-and-school-aged-care-service-queensland,education management,linkedin.com/company/lutheran-education-early-childhood-and-school-aged-care-service-queensland,milton,queensland lutheran early childhood and school-aged care services,queensland,501-1000,
80300,australia,,acma,government administration,linkedin.com/company/acma,,acma,,501-1000,
80325,australia,2008.0,n-a-freelance_2,management consulting,linkedin.com/company/n-a-freelance_2,,n/a freelance,,5001-10000,
83372,australia,,nsw-health_931018,hospital & health care,linkedin.com/company/nsw-health_931018,,nsw health,,10001+,
84614,australia,1998.0,nsw-fair-trading,government administration,linkedin.com/company/nsw-fair-trading,,nsw fair trading,,1001-5000,
86653,australia,,swiremli,mining & metals,linkedin.com/company/swiremli,port melbourne,swire mining.logistics.industrial,victoria,1001-5000,
89859,australia,1906.0,transport-workers-union---wa-branch,civic & social organization,linkedin.com/company/transport-workers-union---wa-branch,perth,transport workers union - wa branch,western australia,5001-10000,
90023,australia,2006.0,headspace_6,mental health care,linkedin.com/company/headspace_6,,headspace,,1001-5000,
90376,australia,2000.0,retail-zoo-boost-juice,retail,linkedin.com/company/retail-zoo-boost-juice,melbourne,retail zoo/boost juice,victoria,1001-5000,
93692,australia,2017.0,uniting-vic-tas,civic & social organization,linkedin.com/company/uniting-vic-tas,melbourne,uniting vic.tas,victoria,1001-5000,
97517,australia,1997.0,hcl-australia-services-pty-limited,information technology and services,linkedin.com/company/hcl-australia-services-pty-limited,sydney,hcl australia services pty limited,new south wales,10001+,
103170,australia,,gandel-retail-management,retail,linkedin.com/company/gandel-retail-management,,gandel retail management,,501-1000,
108511,australia,,comind,banking,linkedin.com/company/comind,,comind,,1001-5000,
111349,australia,,anu-college-of-asia-and-the-pacific,higher education,linkedin.com/company/anu-college-of-asia-and-the-pacific,canberra,anu college of asia & the pacific,act,1001-5000,
116431,australia,1955.0,yusen-logistics-australia-,logistics and supply chain,linkedin.com/company/yusen-logistics-australia-,,yusen logistics (australia),,501-1000,
116620,australia,2011.0,nsw-health-pathology,hospital & health care,linkedin.com/company/nsw-health-pathology,,nsw health pathology,,5001-10000,
117471,australia,,fairfield-city-council,government administration,linkedin.com/company/fairfield-city-council,,fairfield city council,,501-1000,
119858,australia,1987.0,amadeuspacific,information technology and services,linkedin.com/company/amadeuspacific,brisbane,amadeus it pacific,queensland,10001+,
122751,australia,,bartec-australia-pty-ltd,oil & energy,linkedin.com/company/bartec-australia-pty-ltd,,bartec australia pty ltd,,1001-5000,
122894,australia,2002.0,protiviti-australia,management consulting,linkedin.com/company/protiviti-australia,,protiviti australia,,1001-5000,
123665,australia,1977.0,civica-international,information technology and services,linkedin.com/company/civica-international,mascot,civica international,new south wales,1001-5000,
123700,australia,1804.0,royal-hobart-hospital,hospital & health care,linkedin.com/company/royal-hobart-hospital,hobart,royal hobart hospital,tasmania,5001-10000,
124735,australia,,dsto,defense & space,linkedin.com/company/dsto,,dsto,,501-1000,
126602,australia,2016.0,csiro'sdata61,research,linkedin.com/company/csiro'sdata61,sydney,csiro's data61,new south wales,501-1000,
127869,australia,,kleenmaid,retail,linkedin.com/company/kleenmaid,,kleenmaid,,1001-5000,
129470,australia,,cgi-information-systems-and-management-consultants-australia-pty-ltd,information technology and services,linkedin.com/company/cgi-information-systems-and-management-consultants-australia-pty-ltd,north sydney,cgi information systems and management consultants (australia) pty ltd,new south wales,10001+,
131202,australia,2011.0,softwareone-australia,computer software,linkedin.com/company/softwareone-australia,,softwareone australia,,5001-10000,
134014,australia,,centacare,non-profit organization management,linkedin.com/company/centacare,,centacare,,501-1000,
136994,australia,1976.0,lx7-recruitment,religious institutions,linkedin.com/company/lx7-recruitment,,uniting church in south australia,,501-1000,
139714,australia,,revenuensw,government administration,linkedin.com/company/revenuensw,,revenue nsw,,1001-5000,
142607,australia,1922.0,bradken_2,mining & metals,linkedin.com/company/bradken_2,,bradken limited,,501-1000,
143396,australia,2016.0,baysidensw,government administration,linkedin.com/company/baysidensw,arncliffe,bayside council (nsw),new south wales,501-1000,
148970,australia,,health-scope,hospital & health care,linkedin.com/company/health-scope,melbourne,health scope,victoria,501-1000,
159548,australia,,department-of-premier-and-cabinet-nsw-,government administration,linkedin.com/company/department-of-premier-and-cabinet-nsw-,,department of premier and cabinet (nsw),,501-1000,
162972,australia,2006.0,campus-trading-global,fund-raising,linkedin.com/company/campus-trading-global,,campus trading global,,5001-10000,
165601,australia,,wollongong-city-council,government administration,linkedin.com/company/wollongong-city-council,wollongong,wollongong city council,new south wales,1001-5000,
170717,australia,1967.0,equifax---australia,financial services,linkedin.com/company/equifax---australia,,equifax - australia,,1001-5000,
171630,australia,1977.0,noni-b,retail,linkedin.com/company/noni-b,,noni b,,1001-5000,
174823,australia,,laureate-australia,higher education,linkedin.com/company/laureate-australia,,laureate australia,,1001-5000,
176454,australia,,manly-council,government administration,linkedin.com/company/manly-council,,manly council,,1001-5000,
177625,australia,,jangho-curtain-wall-australia-pty-ltd,construction,linkedin.com/company/jangho-curtain-wall-australia-pty-ltd,,jangho curtain wall australia pty ltd,,1001-5000,
180476,australia,1965.0,bhp-billiton-minerals-pty-ltd.,mining & metals,linkedin.com/company/bhp-billiton-minerals-pty-ltd.,perth,bhp billiton minerals pty ltd.,western australia,1001-5000,
195138,australia,,abb-grain-limited,import and export,linkedin.com/company/abb-grain-limited,adelaide,abb grain limited,south australia,501-1000,
195841,australia,2011.0,the-sydney-children's-hospital-network,hospital & health care,linkedin.com/company/the-sydney-children's-hospital-network,,the sydney children's hospitals network,,1001-5000,
196201,australia,2017.0,nomura-research-institute-australia-pty-ltd,information technology and services,linkedin.com/company/nomura-research-institute-australia-pty-ltd,sydney,nomura research institute australia pty ltd,new south wales,1001-5000,
199206,australia,1901.0,department-of-defence-australia,defense & space,linkedin.com/company/department-of-defence-australia,canberra,department of defence of australia,act,1001-5000,
203104,australia,1991.0,eclipse-a-dxc-technology-company,information technology and services,linkedin.com/company/eclipse-a-dxc-technology-company,sydney,"eclipse, a dxc technology company",new south wales,501-1000,
206261,australia,1927.0,apt---luxury-cruising-&-touring,"leisure, travel & tourism",linkedin.com/company/apt---luxury-cruising-&-touring,cheltenham,apt - luxury cruising & touring,victoria,1001-5000,
206592,australia,,tafe-tasmania,education management,linkedin.com/company/tafe-tasmania,,tafe tasmania,,1001-5000,
206986,australia,2000.0,datacom-australia-holdings-pty-limited,information technology and services,linkedin.com/company/datacom-australia-holdings-pty-limited,sydney,datacom australia holdings pty limited,new south wales,1001-5000,
212004,australia,,reed-business-information---catch,marketing and advertising,linkedin.com/company/reed-business-information---catch,,reed business information - catch,,1001-5000,
213266,australia,1956.0,crisp-technologies,management consulting,linkedin.com/company/crisp-technologies,,calgary coop,,1001-5000,
215039,australia,,retired-non-profit-researcher,research,linkedin.com/company/retired-non-profit-researcher,,retired non-profit researcher,,1001-5000,
220995,australia,1885.0,royal-north-shore-hospital,medical practice,linkedin.com/company/royal-north-shore-hospital,st leonards,royal north shore hospital,new south wales,1001-5000,
222367,australia,,colonial-first-state-property-management,human resources,linkedin.com/company/colonial-first-state-property-management,,colonial first state property management,,501-1000,
224662,australia,1977.0,dork,public safety,linkedin.com/company/dork,,dork,,10001+,
275,australia,,ibs-automotive,information technology and services,linkedin.com/company/ibs-automotive,,ibs automotive,,1001-5000,
636,australia,1978.0,volvo-group-australia,transportation/trucking/railroad,linkedin.com/company/volvo-group-australia,wacol,volvo group australia,queensland,1001-5000,
1137,australia,,edi-rail,railroad manufacture,linkedin.com/company/edi-rail,,edi rail,,501-1000,
2094,australia,,workplace-authority,government administration,linkedin.com/company/workplace-authority,,workplace authority,,501-1000,
4100,australia,,the-hills-shire-council,government administration,linkedin.com/company/the-hills-shire-council,,the hills shire council,,501-1000,
11252,australia,1998.0,hudsonscoffee,food & beverages,linkedin.com/company/hudsonscoffee,brighton,hudsons,victoria,1001-5000,
11685,australia,2001.0,dxcoxygen,information technology and services,linkedin.com/company/dxcoxygen,,oxygen business solutions,act,501-1000,
13378,australia,,torres-and-cape-hospital-and-health-service,hospital & health care,linkedin.com/company/torres-and-cape-hospital-and-health-service,,torres and cape hospital and health service,queensland,501-1000,
14255,australia,1996.0,concept-eight,food & beverages,linkedin.com/company/concept-eight,abbotsford,concept eight,victoria,501-1000,
16523,australia,2011.0,westernsydneylocalhealthdistrict,hospital & health care,linkedin.com/company/westernsydneylocalhealthdistrict,sydney,western sydney local health district,new south wales,10001+,
16924,australia,1976.0,knowlesgroup,real estate,linkedin.com/company/knowlesgroup,,knowles group,victoria,1001-5000,
22133,australia,,ansett,airlines/aviation,linkedin.com/company/ansett,,ansett,,10001+,
25440,australia,,australian-unity-wealth,investment management,linkedin.com/company/australian-unity-wealth,melbourne,australian unity wealth,victoria,5001-10000,
27722,australia,2000.0,guardian-early-learning-group-pty-ltd,individual & family services,linkedin.com/company/guardian-early-learning-group-pty-ltd,spring hill,guardian early learning group pty ltd,queensland,1001-5000,
29194,australia,,first-data-utilities,computer software,linkedin.com/company/first-data-utilities,,first data utilities,,10001+,
29333,australia,,leap-legal-software-global,computer software,linkedin.com/company/leap-legal-software-global,sydney,leap legal software global,new south wales,1001-5000,
30532,australia,,nsw-department-of-family-&-community-services---business-services-formerly-nsw-businesslink-,motion pictures and film,linkedin.com/company/nsw-department-of-family-&-community-services---business-services-formerly-nsw-businesslink-,liverpool,nsw department of family & community services - business services (formerly nsw businesslink),new south wales,501-1000,
30611,australia,1975.0,aurecon-australasia-pty-ltd,construction,linkedin.com/company/aurecon-australasia-pty-ltd,docklands,aurecon australasia pty ltd,victoria,1001-5000,
36428,australia,1959.0,coffey-a-tetra-tech-company,management consulting,linkedin.com/company/coffey-a-tetra-tech-company,chatswood,"coffey, a tetra tech company",new south wales,1001-5000,
38108,australia,2011.0,south-eastern-sydney-local-health-district-seslhd,hospital & health care,linkedin.com/company/south-eastern-sydney-local-health-district-seslhd,,south eastern sydney local health district (seslhd),,10001+,
39408,australia,2016.0,georges-river-council,government administration,linkedin.com/company/georges-river-council,,georges river council,,501-1000,
40134,australia,,metro-south-hospital-and-health-service,hospital & health care,linkedin.com/company/metro-south-hospital-and-health-service,,metro south health,queensland,10001+,
41631,australia,1945.0,adamaaustralia,farming,linkedin.com/company/adamaaustralia,,adama australia,,1001-5000,
48584,australia,,superior-coal-limited,mining & metals,linkedin.com/company/superior-coal-limited,,> none <​,,5001-10000,
49649,australia,1987.0,aqa-victoria-ltd,hospital & health care,linkedin.com/company/aqa-victoria-ltd,fairfield,aqa victoria ltd,new south wales,501-1000,
52547,australia,2013.0,department-of-environment-and-primary-industries,government administration,linkedin.com/company/department-of-environment-and-primary-industries,melbourne,department of environment and primary industries,victoria,1001-5000,
55106,australia,,pi-sbk,sports,linkedin.com/company/pi-sbk,,pi sbk,,501-1000,
58195,australia,1989.0,workplace-health-and-safety-queensland,government relations,linkedin.com/company/workplace-health-and-safety-queensland,,workplace health and safety queensland,queensland,1001-5000,
59601,australia,1854.0,vinnies-australia,non-profit organization management,linkedin.com/company/vinnies-australia,,vinnies australia,act,1001-5000,
66788,australia,2010.0,unity-water,utilities,linkedin.com/company/unity-water,,unitywater,,501-1000,
73331,australia,1996.0,omd-australia,marketing and advertising,linkedin.com/company/omd-australia,pyrmont,omd australia,new south wales,5001-10000,
73946,australia,1817.0,westpac-institutional-bank,banking,linkedin.com/company/westpac-institutional-bank,sydney,westpac institutional bank,new south wales,5001-10000,
74894,australia,,ndd,computer networking,linkedin.com/company/ndd,,ndd,,501-1000,
77382,australia,,townsvillehhs,hospital & health care,linkedin.com/company/townsvillehhs,,townsville hospital and health service,queensland,5001-10000,
79726,australia,,hyatt-australia,hospitality,linkedin.com/company/hyatt-australia,melbourne,hyatt australia,victoria,10001+,
80114,australia,1858.0,national-australia-bank,banking,linkedin.com/company/national-australia-bank,melbourne,national australia bank,victoria,10001+,
80306,australia,,centrelink,government administration,linkedin.com/company/centrelink,,centrelink,,10001+,
80721,australia,1986.0,tpgtelecom,telecommunications,linkedin.com/company/tpgtelecom,,tpg telecom,,1001-5000,
81349,australia,,royal-brisbane-&-women’s-hospital,medical practice,linkedin.com/company/royal-brisbane-&-women’s-hospital,herston,royal brisbane & women’s hospital,queensland,1001-5000,
81819,australia,1851.0,melbourne-state-government-of-victoria,government administration,linkedin.com/company/melbourne-state-government-of-victoria,melbourne,melbourne state government of victoria,victoria,10001+,
82404,australia,1920.0,epworth-healthcare,hospital & health care,linkedin.com/company/epworth-healthcare,,epworth healthcare,,501-1000,
83847,australia,1996.0,sanofi-aventis-healthcare-pty-ltd,pharmaceuticals,linkedin.com/company/sanofi-aventis-healthcare-pty-ltd,macquarie park,sanofi-aventis healthcare pty ltd,new south wales,501-1000,
88505,australia,2003.0,corptech,information technology and services,linkedin.com/company/corptech,,corptech,,501-1000,
94766,australia,2016.0,inner-west-council,government administration,linkedin.com/company/inner-west-council,,inner west council,,1001-5000,
97689,australia,1886.0,auslec-l&h,computer software,linkedin.com/company/auslec-l&h,south melbourne,auslec / l&h,victoria,1001-5000,
102909,australia,2001.0,tsa-telco-group,telecommunications,linkedin.com/company/tsa-telco-group,perth,tsa telco group,western australia,501-1000,
103724,australia,1990.0,borg-manufacturing,building materials,linkedin.com/company/borg-manufacturing,,borg manufacturing,,1001-5000,
103825,australia,,marko-enterprises,management consulting,linkedin.com/company/marko-enterprises,dubbo,marko enterprises,new south wales,5001-10000,
104690,australia,,department-of-education-western-australia,education management,linkedin.com/company/department-of-education-western-australia,east perth,"department of education, western australia",western australia,5001-10000,
110272,australia,,village-roadshow-theme-parks,entertainment,linkedin.com/company/village-roadshow-theme-parks,gold coast,village roadshow theme parks,queensland,1001-5000,
111336,australia,1920.0,sydney-airport-corporation-limited,airlines/aviation,linkedin.com/company/sydney-airport-corporation-limited,,sydney airport,,501-1000,
114191,australia,,konica-minolta-business-solutions-australia,information technology and services,linkedin.com/company/konica-minolta-business-solutions-australia,,konica minolta business solutions australia,,501-1000,
116558,australia,,department-of-education-nt,education management,linkedin.com/company/department-of-education-nt,darwin,department of education northern territory,northern territory,1001-5000,
117885,australia,2007.0,unswbusiness,higher education,linkedin.com/company/unswbusiness,,unsw business school,,501-1000,
118190,australia,,facsia,government administration,linkedin.com/company/facsia,,facsia,,1001-5000,
126938,australia,,wealthpoint,financial services,linkedin.com/company/wealthpoint,,wealthpoint,,5001-10000,
127880,australia,,uns,,linkedin.com/company/uns,,uns,,501-1000,
129489,australia,,qantaslink,,linkedin.com/company/qantaslink,sydney,qantaslink,new south wales,1001-5000,
138793,australia,2005.0,bud-corporate-clothing-pty-ltd,business supplies and equipment,linkedin.com/company/bud-corporate-clothing-pty-ltd,,bud corporate clothing pty ltd,,501-1000,
142189,australia,,sensis-classifieds,information technology and services,linkedin.com/company/sensis-classifieds,,sensis classifieds,,1001-5000,
143377,australia,,sir-charles-gairdner-hospital,medical practice,linkedin.com/company/sir-charles-gairdner-hospital,,sir charles gairdner hospital,,1001-5000,
148103,australia,1901.0,iss-facility-services-australia,facilities services,linkedin.com/company/iss-facility-services-australia,,iss facility services australia,,10001+,
149603,australia,2011.0,better-buildings,renewables & environment,linkedin.com/company/better-buildings,,better buildings,,501-1000,
154853,australia,,sydney-west-area-health-service,hospital & health care,linkedin.com/company/sydney-west-area-health-service,,sydney west area health service,,10001+,
159247,australia,1987.0,officeofthedirectorofpublicprosecutions,legal services,linkedin.com/company/officeofthedirectorofpublicprosecutions,,office of the director of public prosecutions,,501-1000,
163675,australia,,new-oriental-group,professional training & coaching,linkedin.com/company/new-oriental-group,,new oriental group,,1001-5000,
166986,australia,,telstra-bigpond,telecommunications,linkedin.com/company/telstra-bigpond,,telstra bigpond,,501-1000,
171159,australia,,hilton-sydney,hospitality,linkedin.com/company/hilton-sydney,sydney,hilton sydney,new south wales,501-1000,
171591,australia,,sucrogen,food production,linkedin.com/company/sucrogen,melbourne,sucrogen,victoria,1001-5000,
173270,australia,2019.0,netpoleon-macnica-networks,information technology and services,linkedin.com/company/netpoleon-macnica-networks,docklands,netpoleon - macnica networks,victoria,501-1000,
173438,australia,1999.0,logistics-recruitment,logistics and supply chain,linkedin.com/company/logistics-recruitment,,logistics executive group,,501-1000,
176497,australia,,credit-hub-australia,financial services,linkedin.com/company/credit-hub-australia,,credit hub australia,,1001-5000,
177680,australia,1974.0,catholic-education-sandhurst,education management,linkedin.com/company/catholic-education-sandhurst,bendigo,catholic education sandhurst,victoria,1001-5000,
177827,australia,,macquarie-regional-radioworks,broadcast media,linkedin.com/company/macquarie-regional-radioworks,,macquarie regional radioworks,,501-1000,
185264,australia,,nt-health,government administration,linkedin.com/company/nt-health,,nt health,northern territory,5001-10000,
188199,australia,,ncahs,education management,linkedin.com/company/ncahs,,ncahs,,1001-5000,
196073,australia,2005.0,atmc-education,education management,linkedin.com/company/atmc-education,melbourne,atmc australia,victoria,1001-5000,
197656,australia,1979.0,legal-aid-commission,legal services,linkedin.com/company/legal-aid-commission,,legal aid nsw,,501-1000,
198053,australia,1901.0,infrabuild-steelcentre,building materials,linkedin.com/company/infrabuild-steelcentre,albury,onesteel metalcentre,new south wales,1001-5000,
202274,australia,1990.0,the-greens-wa-,political organization,linkedin.com/company/the-greens-wa-,perth,the greens (wa),western australia,1001-5000,
204046,australia,,the-australian-government,,linkedin.com/company/the-australian-government,canberra,the australian government,act,501-1000,
205663,australia,2018.0,clubvip,professional training & coaching,linkedin.com/company/clubvip,southbank,club vip,victoria,10001+,
208171,australia,1817.0,westpac-banking-group,banking,linkedin.com/company/westpac-banking-group,sydney,westpac banking group,new south wales,10001+,
209251,australia,,department-of-mines-and-petroleum-western-australia,government administration,linkedin.com/company/department-of-mines-and-petroleum-western-australia,east perth,"department of mines and petroleum, western australia",western australia,501-1000,
209316,australia,2002.0,imedxanz,hospital & health care,linkedin.com/company/imedxanz,melbourne,"ozescribe, imedx australia",victoria,501-1000,
214514,australia,1924.0,van-leeuwen-pipe-tube-australia-pty-ltd,wholesale,linkedin.com/company/van-leeuwen-pipe-tube-australia-pty-ltd,,van leeuwen pipe & tube australia pty ltd,new south wales,501-1000,
214601,australia,2011.0,rpm-australia,automotive,linkedin.com/company/rpm-australia,,rpm australia,,501-1000,
220334,australia,,paterson-public-school,education management,linkedin.com/company/paterson-public-school,paterson,paterson public school,new south wales,501-1000,
222940,australia,1951.0,programmed-facility-management,facilities services,linkedin.com/company/programmed-facility-management,melbourne,programmed facility management,victoria,10001+,
229638,australia,1972.0,uxc-connect-pty.-ltd,,linkedin.com/company/uxc-connect-pty.-ltd,sydney,uxc connect pty. ltd,new south wales,501-1000,
231829,australia,,central-gippsland-health-service,hospital & health care,linkedin.com/company/central-gippsland-health-service,,central gippsland health service,,1001-5000,
185,australia,1850.0,ymca-south-australia,non-profit organization management,linkedin.com/company/ymca-south-australia,,ymca south australia,,501-1000,
320,australia,1981.0,fulton-hogan-construction-pty.-ltd.,construction,linkedin.com/company/fulton-hogan-construction-pty.-ltd.,melbourne,fulton hogan construction pty. ltd.,victoria,501-1000,
5507,australia,1962.0,schenker-australia-fairs-events-special-logistics,logistics and supply chain,linkedin.com/company/schenker-australia-fairs-events-special-logistics,high wycombe,schenker australia fairs & events / special logistics,western australia,1001-5000,
7618,australia,1859.0,randwick-city-council,government administration,linkedin.com/company/randwick-city-council,,randwick city council,,501-1000,
