index,country,founded,id,industry,linkedin_url,locality,name,region,size,website
112330,australia,1989.0,columbus-a-s,information technology and services,linkedin.com/company/columbus-a-s,denmark,columbus a/s,western australia,1001-5000,columbusglobal.com
121303,australia,1922.0,qml-pathology,"health, wellness and fitness",linkedin.com/company/qml-pathology,murarrie,qml pathology,queensland,1001-5000,qml.com.au
126781,australia,1995.0,bendigo-bank,banking,linkedin.com/company/bendigo-bank,bendigo,bendigo bank,victoria,1001-5000,bendigobank.com.au
132109,australia,1929.0,northcott,non-profit organization management,linkedin.com/company/northcott,,northcott,,1001-5000,northcott.com.au
141796,australia,1993.0,direct-freight-express,transportation/trucking/railroad,linkedin.com/company/direct-freight-express,,direct freight express,,1001-5000,directfreight.com.au
142204,australia,1985.0,aub-group-limited,financial services,linkedin.com/company/aub-group-limited,,aub group limited,,1001-5000,aubgroup.com.au
150096,australia,,futuris,food & beverages,linkedin.com/company/futuris,,futuris,,1001-5000,futuris.com.au
152638,australia,2015.0,international-towers,commercial real estate,linkedin.com/company/international-towers,,international towers,,1001-5000,internationaltowers.com
154362,australia,1934.0,cmv-group,automotive,linkedin.com/company/cmv-group,adelaide,cmv group,south australia,1001-5000,cmv.com.au
183238,australia,1998.0,stellar,outsourcing/offshoring,linkedin.com/company/stellar,south yarra,stellar,victoria,1001-5000,stellarbpo.com
188551,australia,2003.0,oceana-gold,mining & metals,linkedin.com/company/oceana-gold,melbourne,oceanagold corporation,victoria,1001-5000,oceanagold.com
192644,australia,,stratco-australia,building materials,linkedin.com/company/stratco-australia,gepps cross,stratco australia,south australia,1001-5000,stratco.com.au
194969,australia,1827.0,minter-ellison,law practice,linkedin.com/company/minter-ellison,sydney,minterellison,new south wales,1001-5000,minterellison.com
198988,australia,,department-for-correctional-services,government administration,linkedin.com/company/department-for-correctional-services,adelaide,department for correctional services,south australia,1001-5000,corrections.sa.gov.au
210541,australia,2004.0,bravura-solutions,information technology and services,linkedin.com/company/bravura-solutions,,bravura solutions,,1001-5000,bravurasolutions.com
212326,australia,1989.0,delta-force-paintball,sports,linkedin.com/company/delta-force-paintball,,delta force paintball,,1001-5000,deltaforcepaintball.com
215191,australia,,first-choice-liquor-market,retail,linkedin.com/company/first-choice-liquor-market,,first choice liquor market,victoria,5001-10000,firstchoiceliquormarket.com.au
1899,australia,2019.0,recovery-plus,hospital & health care,linkedin.com/company/recovery-plus,sydney,recovery plus support,new south wales,1001-5000,recoveryplussupport.com.au
8468,australia,1994.0,cargowiseone,logistics and supply chain,linkedin.com/company/cargowiseone,alexandria,cargowise,new south wales,1001-5000,cargowise.com
17319,australia,2015.0,crystal-software-solutions-pty-ltd,information technology and services,linkedin.com/company/crystal-software-solutions-pty-ltd,mount waverley,crystal software solutions pty ltd,victoria,5001-10000,crystalsoft.com.au
21763,australia,2006.0,g8-education-ltd,education management,linkedin.com/company/g8-education-ltd,varsity lakes,g8 education ltd,queensland,10001+,g8education.edu.au
23528,australia,1952.0,the-good-guys,retail,linkedin.com/company/the-good-guys,melbourne,the good guys,victoria,1001-5000,thegoodguys.com.au
26450,australia,2004.0,fcm-travel-solutions-australia,"leisure, travel & tourism",linkedin.com/company/fcm-travel-solutions-australia,,fcm travel solutions australia,,10001+,fcmtravel.com
29683,australia,2004.0,grill'd-pty-ltd,restaurants,linkedin.com/company/grill'd-pty-ltd,,grill'd healthy burgers,,1001-5000,grilld.com.au
33687,australia,1997.0,genesis-fitness-clubs,"health, wellness and fitness",linkedin.com/company/genesis-fitness-clubs,,genesis fitness clubs,victoria,1001-5000,genesisfitness.com.au
35117,australia,1938.0,orc-international,market research,linkedin.com/company/orc-international,melbourne,orc international,victoria,1001-5000,orcinternational.com
38894,australia,1993.0,ahs-hospitality,hospitality,linkedin.com/company/ahs-hospitality,melbourne,ahs hospitality - a chandler macleod group business,victoria,5001-10000,ahshospitality.com.au
39523,australia,1991.0,wmrr,environmental services,linkedin.com/company/wmrr,glebe,waste management association of australia,new south wales,1001-5000,wmrr.asn.au
41356,australia,2001.0,decjuba,retail,linkedin.com/company/decjuba,,decjuba,,1001-5000,decjuba.com.au
41889,australia,,harcourts-real-estate---brisbane-city,real estate,linkedin.com/company/harcourts-real-estate---brisbane-city,,harcourts real estate - brisbane city,,1001-5000,closed.com.au
56508,australia,,mcaleese-group,logistics and supply chain,linkedin.com/company/mcaleese-group,melbourne,mcaleese group,victoria,1001-5000,mcaleese.com.au
56673,australia,2001.0,brisbane-seniors-online,non-profit organization management,linkedin.com/company/brisbane-seniors-online,brisbane,brisbane seniors online,queensland,1001-5000,bsol.asn.au
58980,australia,,curtinuniversity,higher education,linkedin.com/company/curtinuniversity,bentley,curtin university,western australia,5001-10000,curtin.edu.au
93178,australia,2002.0,seagrass-boutique-hospitality-group,hospitality,linkedin.com/company/seagrass-boutique-hospitality-group,rhodes,seagrass boutique hospitality group,new south wales,1001-5000,seagrassbhg.com
97998,australia,,nilsen-group,electrical/electronic manufacturing,linkedin.com/company/nilsen-group,mulgrave,nilsen group,victoria,1001-5000,nilsen.com.au
100255,australia,1983.0,superpartners,financial services,linkedin.com/company/superpartners,,superpartners,,1001-5000,superpartners.com.au
107177,australia,1967.0,new-horizons-enterprises-limited,"health, wellness and fitness",linkedin.com/company/new-horizons-enterprises-limited,,new horizons enterprises limited,,1001-5000,newhorizons.net.au
115201,australia,1987.0,aesop,cosmetics,linkedin.com/company/aesop,,aesop,,1001-5000,aesop.com
115540,australia,,st-vincent's-private-hospital-melbourne,hospital & health care,linkedin.com/company/st-vincent's-private-hospital-melbourne,fitzroy,st vincent's private hospital melbourne,victoria,1001-5000,svpm.com.au
119115,australia,1946.0,teys-group,food production,linkedin.com/company/teys-group,eight mile plains,teys australia,queensland,1001-5000,teysgroup.com
132340,australia,1924.0,woolworths-limited,retail,linkedin.com/company/woolworths-limited,,woolworths limited,,1001-5000,woolworthslimited.com.au
138491,australia,2004.0,viva-leisure,"health, wellness and fitness",linkedin.com/company/viva-leisure,,viva leisure,act,1001-5000,vivaleisure.com.au
138944,australia,,wa-government,government administration,linkedin.com/company/wa-government,perth,the government of western australia,western australia,10001+,wa.gov.au
145803,australia,2011.0,australian-e-learning-association,e-learning,linkedin.com/company/australian-e-learning-association,brisbane,australian e-learning association,queensland,10001+,australianelearningassociation.com.au
146572,australia,,scripture-union-australia,religious institutions,linkedin.com/company/scripture-union-australia,,scripture union australia,,1001-5000,scriptureunion.org.au
147261,australia,2005.0,elysium-resources-ltd,mining & metals,linkedin.com/company/elysium-resources-ltd,sydney,elysium resources ltd,new south wales,1001-5000,uog.com.au
150531,australia,1904.0,ausgrid,utilities,linkedin.com/company/ausgrid,sydney,ausgrid,new south wales,1001-5000,ausgrid.com.au
154965,australia,1988.0,university-of-queensland-economics-society,events services,linkedin.com/company/university-of-queensland-economics-society,brisbane,university of queensland economics society (uqes),queensland,1001-5000,uqes.com.au
157808,australia,2008.0,freelancing-on-website,information technology and services,linkedin.com/company/freelancing-on-website,,freelancer.com,new south wales,10001+,freelancer.in
160370,australia,1997.0,globelink-international,logistics and supply chain,linkedin.com/company/globelink-international,,globelink international,,10001+,globelink.com.au
161732,australia,2005.0,just-better-care,hospital & health care,linkedin.com/company/just-better-care,,just better care,,1001-5000,justbettercare.com
163764,australia,1893.0,svhm,hospital & health care,linkedin.com/company/svhm,fitzroy,st vincent's hospital melbourne,victoria,5001-10000,svhm.org.au
170562,australia,1962.0,peterrowlandau,hospitality,linkedin.com/company/peterrowlandau,docklands,peter rowland catering,victoria,1001-5000,peterrowland.com.au
176429,australia,2012.0,perth-arena,entertainment,linkedin.com/company/perth-arena,,perth arena,,1001-5000,pertharena.com.au
183739,australia,1989.0,unda,higher education,linkedin.com/company/unda,chippendale,the university of notre dame australia,new south wales,1001-5000,nd.edu.au
188956,australia,1975.0,callactive,outsourcing/offshoring,linkedin.com/company/callactive,bentleigh east,callactive,victoria,1001-5000,callactive.com.au
191473,australia,2010.0,cornerstone-hr,staffing and recruiting,linkedin.com/company/cornerstone-hr,derrimut,cornerstone hr,victoria,1001-5000,cornerstonehr.com.au
199106,australia,1970.0,southern-cross-care-nsw-&-act-,hospital & health care,linkedin.com/company/southern-cross-care-nsw-&-act-,,southern cross care (nsw & act),,1001-5000,sccliving.org.au
201298,australia,,hagemeyer,wholesale,linkedin.com/company/hagemeyer,,hagemeyer,,10001+,hagemeyer.com
209374,australia,1901.0,telstra,telecommunications,linkedin.com/company/telstra,,telstra,victoria,10001+,telstra.com
210146,australia,1995.0,kinetic-it,information technology and services,linkedin.com/company/kinetic-it,,kinetic it,,1001-5000,kineticit.com.au
216797,australia,2013.0,answercrowd,market research,linkedin.com/company/answercrowd,,answercrowd,,10001+,answercrowd.com.au
217779,australia,1941.0,crawford-&-company-australia,insurance,linkedin.com/company/crawford-&-company-australia,,crawford & company australia,act,5001-10000,crawco.com.au
218846,australia,,queensland-department-of-education,government administration,linkedin.com/company/queensland-department-of-education,,queensland department of education,,10001+,qed.qld.gov.au
4926,australia,1981.0,flight-centre,"leisure, travel & tourism",linkedin.com/company/flight-centre,melbourne street station,flight centre travel group,queensland,10001+,flightcentre.com.au
6284,australia,2013.0,australian-government-department-of-employment,government administration,linkedin.com/company/australian-government-department-of-employment,canberra,australian government department of employment,act,1001-5000,employment.gov.au
10616,australia,,department-of-the-prime-minister-and-cabinet,government administration,linkedin.com/company/department-of-the-prime-minister-and-cabinet,canberra,department of the prime minister and cabinet,act,1001-5000,dpmc.gov.au
13779,australia,1941.0,compass-group-australia,hospitality,linkedin.com/company/compass-group-australia,,compass group - ess,,10001+,compass-group.com.au
21597,australia,1906.0,mater-hospital-sydney,hospital & health care,linkedin.com/company/mater-hospital-sydney,,the mater private hospital,,1001-5000,materhospital.com.au
24471,australia,,australiangovernment,government relations,linkedin.com/company/australiangovernment,canberra,australian government,act,10001+,australia.gov.au
25330,australia,1989.0,peakdmc,"leisure, travel & tourism",linkedin.com/company/peakdmc,melbourne,peak dmc,victoria,1001-5000,peakdmc.com
29459,australia,1860.0,ipswich-city-council,government administration,linkedin.com/company/ipswich-city-council,ipswich,ipswich city council,queensland,1001-5000,ipswich.qld.gov.au
29837,australia,,catholic-diocese-of-maitland-newcastle,religious institutions,linkedin.com/company/catholic-diocese-of-maitland-newcastle,newcastle,catholic diocese of maitland-newcastle,new south wales,1001-5000,catholic.org.au
40345,australia,1881.0,vinniesnsw,non-profit organization management,linkedin.com/company/vinniesnsw,lewisham,st vincent de paul society nsw,new south wales,10001+,vinnies.org.au
41538,australia,,copy-corp,marketing and advertising,linkedin.com/company/copy-corp,sydney,copy corp global,new south wales,1001-5000,copycorpglobal.com
45399,australia,1994.0,apmservices,staffing and recruiting,linkedin.com/company/apmservices,perth,apm,western australia,5001-10000,apm.net.au
63643,australia,1938.0,fresh-hope-care,non-profit organization management,linkedin.com/company/fresh-hope-care,rhodes,fresh hope care,new south wales,1001-5000,freshhopecare.org.au
66472,australia,1989.0,epicure,hospitality,linkedin.com/company/epicure,,epicure,,1001-5000,epicure.com.au
69463,australia,1987.0,professional-speakers-australia,professional training & coaching,linkedin.com/company/professional-speakers-australia,warrandyte,professional speakers australia - psa,victoria,1001-5000,professionalspeakers.org.au
74227,australia,1932.0,jj-richards-and-sons-pty-ltd,environmental services,linkedin.com/company/jj-richards-and-sons-pty-ltd,,jj richards & sons pty ltd,,1001-5000,jjrichards.com.au
81735,australia,1982.0,harvey-norman,retail,linkedin.com/company/harvey-norman,,harvey norman,,10001+,harveynorman.com.au
82510,australia,1991.0,uxc-eclipse,information technology and services,linkedin.com/company/uxc-eclipse,sydney,uxc eclipse,new south wales,10001+,uxceclipse.com.au
85553,australia,2006.0,tecside-group,human resources,linkedin.com/company/tecside-group,south perth,tecside group,western australia,1001-5000,tecside.com.au
86530,australia,1920.0,gerard-lighting-pty-ltd,management consulting,linkedin.com/company/gerard-lighting-pty-ltd,padstow,gerard lighting pty ltd,new south wales,1001-5000,gerardlighting.com
86989,australia,1958.0,lend-lease,construction,linkedin.com/company/lend-lease,,lendlease,,10001+,lendlease.com
89832,australia,2011.0,winc-australia,management consulting,linkedin.com/company/winc-australia,mascot,winc australia,new south wales,1001-5000,winc.global
96572,australia,,university-of-southern-queensland,higher education,linkedin.com/company/university-of-southern-queensland,toowoomba,university of southern queensland,queensland,1001-5000,usq.edu.au
97081,australia,1993.0,specialty-fashion-group,apparel & fashion,linkedin.com/company/specialty-fashion-group,sydney,specialty fashion group,new south wales,5001-10000,specialtyfashiongroup.com.au
97996,australia,1966.0,schiavello-group,design,linkedin.com/company/schiavello-group,melbourne,schiavello group,victoria,1001-5000,schiavello.com
101649,australia,2014.0,court-services-victoria,government administration,linkedin.com/company/court-services-victoria,melbourne,court services victoria,victoria,1001-5000,courts.vic.gov.au
104853,australia,1851.0,bhp,mining & metals,linkedin.com/company/bhp,melbourne,bhp billiton,victoria,10001+,bhp.com
107586,australia,1969.0,macquariegroup,financial services,linkedin.com/company/macquariegroup,,macquarie group,,10001+,macquarie.com
107680,australia,1969.0,dlg,farming,linkedin.com/company/dlg,denmark,dlg,western australia,5001-10000,dlg.dk
111895,australia,2005.0,estia-health,hospital & health care,linkedin.com/company/estia-health,sydney,estia health,new south wales,5001-10000,estiahealth.com.au
120565,australia,1907.0,c&k,education management,linkedin.com/company/c&k,brisbane,c&k - the creche and kindergarten association,queensland,1001-5000,candk.asn.au
121303,australia,2008.0,mpm-recruitment-services,human resources,linkedin.com/company/mpm-recruitment-services,,mpm recruitment services,,1001-5000,mpmrecruitment.com.au
123602,australia,1982.0,openarms,government administration,linkedin.com/company/openarms,canberra,open arms - veterans & families counselling,act,1001-5000,openarms.gov.au
125843,australia,1976.0,international-cost-engineering-council,non-profit organization management,linkedin.com/company/international-cost-engineering-council,,international cost engineering council,act,10001+,icoste.org
127553,australia,1908.0,brickworks-limited,building materials,linkedin.com/company/brickworks-limited,,brickworks building products,,1001-5000,brickworksbuildingproducts.com.au
138171,australia,1997.0,seek,online media,linkedin.com/company/seek,melbourne,seek,victoria,5001-10000,seek.com.au
140533,australia,,university-of-melbourne,higher education,linkedin.com/company/university-of-melbourne,,university of melbourne,,10001+,unimelb.edu.au
147465,australia,,my-self-storage,,linkedin.com/company/my-self-storage,,my self storage,,1001-5000,myselfstorage.net.au
160664,australia,1985.0,hanesbrandsaustralasia,retail,linkedin.com/company/hanesbrandsaustralasia,melbourne,pacific brands,victoria,1001-5000,hanesaustralasia.com
164052,australia,1859.0,home-timber-and-hardware-group,retail,linkedin.com/company/home-timber-and-hardware-group,heatherton,home timber & hardware group,victoria,1001-5000,danks.com.au
167309,australia,,royal-alexandra-hospital-for-children,hospital & health care,linkedin.com/company/royal-alexandra-hospital-for-children,,royal alexandra hospital for children,,1001-5000,chw.edu.au
186026,australia,1983.0,aramex-australia,package/freight delivery,linkedin.com/company/aramex-australia,,aramex australia,new south wales,10001+,aramex.com.au
186130,australia,1932.0,j.j.-richards-&-sons-pty.-ltd.,environmental services,linkedin.com/company/j.j.-richards-&-sons-pty.-ltd.,cleveland,j.j. richards & sons pty. ltd.,queensland,1001-5000,ourinvitro.com
200311,australia,,village-roadshow-theme-parks---conferences-&-events,events services,linkedin.com/company/village-roadshow-theme-parks---conferences-&-events,,village roadshow theme parks - conferences & events,,1001-5000,themeparks.com.au
202821,australia,2000.0,the-enchanted-ball,financial services,linkedin.com/company/the-enchanted-ball,,the enchanted ball,,10001+,enchantedball.com.au
209599,australia,1989.0,lorna-jane,retail,linkedin.com/company/lorna-jane,eagle farm,lorna jane,queensland,1001-5000,lornajane.com.au
211796,australia,1990.0,chefs-on-the-run,hospitality,linkedin.com/company/chefs-on-the-run,brisbane,chefs on the run australia,queensland,1001-5000,chefsontherun.com.au
457,australia,1962.0,abercrombie-&-kent-australia,"leisure, travel & tourism",linkedin.com/company/abercrombie-&-kent-australia,south melbourne,abercrombie & kent australia,victoria,1001-5000,abercrombiekent.com.au
472,australia,1998.0,digital-instinct,gambling & casinos,linkedin.com/company/digital-instinct,brisbane,digital instinct,queensland,5001-10000,digitalinstinct.com.au
3203,australia,2002.0,donaco-international-ltd,"leisure, travel & tourism",linkedin.com/company/donaco-international-ltd,pyrmont,donaco international ltd,new south wales,1001-5000,donacointernational.com
9081,australia,1999.0,acha,hospital & health care,linkedin.com/company/acha,bedford park,acha,south australia,1001-5000,acha.org.au
12042,australia,,toastmasters-district-69-region-12,public relations and communications,linkedin.com/company/toastmasters-district-69-region-12,,toastmasters district 69 region 12,,1001-5000,toastmastersd69.org
13583,australia,2002.0,maca-ltd,mining & metals,linkedin.com/company/maca-ltd,,maca ltd,,1001-5000,maca.net.au
14405,australia,1987.0,active-apparel-group-pty-ltd,textiles,linkedin.com/company/active-apparel-group-pty-ltd,virginia,active apparel group pty ltd,queensland,1001-5000,activeapparelgroup.com
37976,australia,2009.0,aurecon,management consulting,linkedin.com/company/aurecon,docklands,aurecon,victoria,5001-10000,aurecongroup.com
40107,australia,,lumley-insurance,insurance,linkedin.com/company/lumley-insurance,,lumley insurance,,1001-5000,lumley.com.au
41581,australia,1862.0,city-of-whittlesea,government administration,linkedin.com/company/city-of-whittlesea,,city of whittlesea,,1001-5000,whittlesea.vic.gov.au
49660,australia,,deloitte-legal,law practice,linkedin.com/company/deloitte-legal,canberra,deloitte legal,act,1001-5000,deloittelegal.com
61010,australia,1994.0,max-solutions-pty-ltd,government relations,linkedin.com/company/max-solutions-pty-ltd,springwood,max employment,queensland,1001-5000,maxsolutions.com.au
64326,australia,1888.0,west-gippsland-healthcare-group,hospital & health care,linkedin.com/company/west-gippsland-healthcare-group,warragul,west gippsland healthcare group,victoria,1001-5000,wghg.com.au
65754,australia,1998.0,chisholm-institute,education management,linkedin.com/company/chisholm-institute,frankston,chisholm institute,victoria,1001-5000,chisholm.vic.edu.au
67504,australia,1988.0,thomas-foods-international,farming,linkedin.com/company/thomas-foods-international,dulwich,thomas foods international australia,south australia,1001-5000,thomasfoods.com
68151,australia,1932.0,hcf,insurance,linkedin.com/company/hcf,,hcf australia,,1001-5000,hcf.com.au
69713,australia,1812.0,citigold,financial services,linkedin.com/company/citigold,brisbane,citigold,queensland,10001+,citigoldaustralia.com.au
71891,australia,1990.0,ls-travel-retail-pacific,retail,linkedin.com/company/ls-travel-retail-pacific,sydney,ls travel retail pacific,new south wales,1001-5000,lstravelretailpacific.com
74761,australia,2017.0,awsmining,investment management,linkedin.com/company/awsmining,sydney,aws mining,new south wales,5001-10000,awsnova.com
80385,australia,,adelaide-brighton-ltd,building materials,linkedin.com/company/adelaide-brighton-ltd,adelaide,adelaide brighton ltd,south australia,1001-5000,adbri.com.au
82864,australia,,cengageanz,publishing,linkedin.com/company/cengageanz,south melbourne,cengage australia,victoria,5001-10000,cengage.com.au
83393,australia,1969.0,kmart-tyre-auto-service,automotive,linkedin.com/company/kmart-tyre-auto-service,,kmart tyre & auto service,,1001-5000,ktas.com.au
84188,australia,1962.0,taco-bell-australia,restaurants,linkedin.com/company/taco-bell-australia,hamilton,taco bell australia,queensland,10001+,tacobell.com.au
85371,australia,,treasury-wine-estates,wine and spirits,linkedin.com/company/treasury-wine-estates,melbourne,treasury wine estates,victoria,1001-5000,tweglobal.com
85572,australia,2011.0,thestar-entertainment-group,gambling & casinos,linkedin.com/company/thestar-entertainment-group,,the star entertainment group,,5001-10000,starentertainmentgroup.com.au
86516,australia,2013.0,national-disability-insurance-agency,government administration,linkedin.com/company/national-disability-insurance-agency,geelong,national disability insurance agency,victoria,1001-5000,ndis.gov.au
93511,australia,,government-of-western-australia,government administration,linkedin.com/company/government-of-western-australia,,government of western australia,,1001-5000,oss.wa.gov.au
95322,australia,1991.0,petstock,retail,linkedin.com/company/petstock,,petstock,,1001-5000,petstock.com.au
95851,australia,1975.0,university-of-wollongong,higher education,linkedin.com/company/university-of-wollongong,wollongong,university of wollongong,new south wales,1001-5000,uow.edu.au
98926,australia,,sims-limited,internet,linkedin.com/company/sims-limited,mascot,sims metal management limited,new south wales,5001-10000,simsng.com
99460,australia,1924.0,woolworths-group,retail,linkedin.com/company/woolworths-group,,woolworths limited,,10001+,woolworthsgroup.com.au
100259,australia,1946.0,australian-association-of-social-workers-aasw-,mental health care,linkedin.com/company/australian-association-of-social-workers-aasw-,,australian association of social workers (aasw),act,5001-10000,aasw.asn.au
102708,australia,1969.0,james-cook-university,higher education,linkedin.com/company/james-cook-university,townsville,james cook university,queensland,1001-5000,jcu.edu.au
103471,australia,1992.0,aerocare-flight-support,airlines/aviation,linkedin.com/company/aerocare-flight-support,newstead,aerocare flight support,queensland,1001-5000,aerocare.com.au
104141,australia,,university-of-sydney,higher education,linkedin.com/company/university-of-sydney,,university of sydney,,10001+,sydney.edu.au
104975,australia,1976.0,townliving,construction,linkedin.com/company/townliving,,townliving by metricon,victoria,1001-5000,townliving.com.au
106722,australia,1989.0,university-of-western-sydney,higher education,linkedin.com/company/university-of-western-sydney,werrington,university of western sydney,new south wales,1001-5000,westernsydney.edu.au
112854,australia,,working-for-myself,information technology and services,linkedin.com/company/working-for-myself,,working for myself,,1001-5000,tubes.net.au
115333,australia,1973.0,cornetts-iga,supermarkets,linkedin.com/company/cornetts-iga,north lakes,cornetts iga,queensland,1001-5000,cornetts.com.au
115798,australia,1889.0,asahibeverages,food & beverages,linkedin.com/company/asahibeverages,southbank,asahi beverages,victoria,1001-5000,asahi.com.au
124326,australia,1792.0,alm-brand,insurance,linkedin.com/company/alm-brand,denmark,alm. brand,western australia,1001-5000,almbrand.dk
129078,australia,1970.0,ugl-limited,mechanical or industrial engineering,linkedin.com/company/ugl-limited,,ugl limited,,5001-10000,ugllimited.com
134045,australia,,home-base,,linkedin.com/company/home-base,subiaco,home base,western australia,1001-5000,homebaseperth.com.au
134216,australia,1918.0,flick-anticimex,facilities services,linkedin.com/company/flick-anticimex,,flick anticimex,,1001-5000,flick-anticimex.com.au
146192,australia,1950.0,apparel-group-pty-limited,apparel & fashion,linkedin.com/company/apparel-group-pty-limited,alexandria,apg & co pty ltd,new south wales,1001-5000,apgandco.com.au
147951,australia,,fire-&-emergency-services-authority,public safety,linkedin.com/company/fire-&-emergency-services-authority,,department of fire and emergency services,,1001-5000,dfes.wa.gov.au
149165,australia,1991.0,singtel-optus-pty-limited,telecommunications,linkedin.com/company/singtel-optus-pty-limited,melbourne,singtel optus pty limited,victoria,5001-10000,cleverbuoys.com
157170,australia,1961.0,bsr-group,consumer electronics,linkedin.com/company/bsr-group,,betta home living (bsr group),,1001-5000,betta.com.au
159240,australia,2006.0,byrnecut-offshore-pty-ltd,mining & metals,linkedin.com/company/byrnecut-offshore-pty-ltd,,byrnecut offshore pty ltd,,1001-5000,byrnecutoffshore.com
166578,australia,1974.0,the-disability-trust,non-profit organization management,linkedin.com/company/the-disability-trust,wollongong,the disability trust,new south wales,1001-5000,disabilitytrust.org.au
167908,australia,1975.0,bdo-in-australia,accounting,linkedin.com/company/bdo-in-australia,brisbane,bdo in australia,queensland,1001-5000,bdo.com.au
169801,australia,1953.0,macgillivrays-solicitors,law practice,linkedin.com/company/macgillivrays-solicitors,brisbane,macgillivrays solicitors,queensland,1001-5000,macgillivrays.com.au
178828,australia,2016.0,fitnessandlifestylegroup,"health, wellness and fitness",linkedin.com/company/fitnessandlifestylegroup,melbourne street station,fitness and lifestyle group,queensland,5001-10000,fitnessandlifestylegroup.com.au
179999,australia,,allianz-australia-limited,insurance,linkedin.com/company/allianz-australia-limited,sydney,allianz australia,new south wales,1001-5000,allianz.com.au
182084,australia,1990.0,a'b'c,staffing and recruiting,linkedin.com/company/a'b'c,,a'b'c,,1001-5000,asia-hann.de
185706,australia,1851.0,cgu,insurance,linkedin.com/company/cgu,melbourne,cgu insurance,victoria,1001-5000,cgu.com.au
186449,australia,1923.0,snp-security,security and investigations,linkedin.com/company/snp-security,,snp security,,1001-5000,snpsecurity.com.au
190449,australia,2000.0,victorian-nurse-specialists,hospital & health care,linkedin.com/company/victorian-nurse-specialists,,vns nursing agency victorian nurse specialists,,1001-5000,nursespecialists.com.au
199246,australia,1923.0,news-corp-australia,publishing,linkedin.com/company/news-corp-australia,,news corp australia,,1001-5000,newscorpaustralia.com
206501,australia,,anglican-retirement-villages,hospital & health care,linkedin.com/company/anglican-retirement-villages,,anglican retirement villages,,1001-5000,arv.org.au
208193,australia,1896.0,kurz-australia-pty-ltd,packaging and containers,linkedin.com/company/kurz-australia-pty-ltd,,kurz australia pty. ltd.,new south wales,5001-10000,kurz.com.au
208226,australia,1995.0,citywide-service-solutions-pty-ltd,civil engineering,linkedin.com/company/citywide-service-solutions-pty-ltd,north melbourne,citywide service solutions pty ltd,victoria,1001-5000,citywide.com.au
212872,australia,1995.0,facilities-first-australia,facilities services,linkedin.com/company/facilities-first-australia,macquarie park,facilities first australia,new south wales,1001-5000,facilitiesfirst.com.au
11404,australia,2004.0,bpoconnect,outsourcing/offshoring,linkedin.com/company/bpoconnect,,bpo connect,,1001-5000,bpoconnect.com.au
11868,australia,1978.0,timezone-australia,entertainment,linkedin.com/company/timezone-australia,north sydney,timezone australia,new south wales,1001-5000,timezone.com.au
12921,australia,1985.0,healthscope,hospital & health care,linkedin.com/company/healthscope,melbourne,healthscope,victoria,10001+,healthscope.com.au
13026,australia,,humanservicessa,government administration,linkedin.com/company/humanservicessa,adelaide,department of human services sa,south australia,1001-5000,dhs.sa.gov.au
19247,australia,1972.0,acciona-geotech,construction,linkedin.com/company/acciona-geotech,,acciona geotech,,1001-5000,acciona.com.au
35618,australia,2005.0,zambrero,restaurants,linkedin.com/company/zambrero,,zambrero,,1001-5000,zambrero.com
39689,australia,,bolton-clarke,hospital & health care,linkedin.com/company/bolton-clarke,brisbane,bolton clarke,queensland,5001-10000,boltonclarke.com.au
51766,australia,1962.0,house-with-no-steps,non-profit organization management,linkedin.com/company/house-with-no-steps,,house with no steps,,1001-5000,hwns.com.au
52271,australia,1896.0,moore-corporation,printing,linkedin.com/company/moore-corporation,,moore corporation,,10001+,moore.com.au
58150,australia,1947.0,southern-steel-group,wholesale,linkedin.com/company/southern-steel-group,,southern steel group,,1001-5000,southernsteelgroup.com.au
62585,australia,1969.0,st-barbara-limited,mining & metals,linkedin.com/company/st-barbara-limited,melbourne,st barbara limited,victoria,1001-5000,stbarbara.com.au
81232,australia,1914.0,wesfarmers,retail,linkedin.com/company/wesfarmers,,wesfarmers,,10001+,wesfarmers.com.au
82085,australia,2006.0,think-education,higher education,linkedin.com/company/think-education,,think education,,1001-5000,think.edu.au
91076,australia,1997.0,planit-testing,information technology and services,linkedin.com/company/planit-testing,,planit testing,,1001-5000,planittesting.com
91833,australia,,allied-moving-services,transportation/trucking/railroad,linkedin.com/company/allied-moving-services,melbourne,allied pickfords,victoria,1001-5000,allied.com
94171,australia,,sydney-university-education-and-social-work-society,higher education,linkedin.com/company/sydney-university-education-and-social-work-society,,sydney university education and social work society,,1001-5000,edsoc.org.au
94632,australia,,polytec-au,building materials,linkedin.com/company/polytec-au,charmhaven,polytec,new south wales,1001-5000,polytec.com.au
107791,australia,1832.0,carlton-united-breweries,consumer goods,linkedin.com/company/carlton-united-breweries,southbank,carlton & united breweries,victoria,1001-5000,cub.com.au
108904,australia,2017.0,justicewagov,government administration,linkedin.com/company/justicewagov,perth,department of corrective services,western australia,5001-10000,justice.wa.gov.au
114499,australia,1918.0,duluxgroup-limited,consumer goods,linkedin.com/company/duluxgroup-limited,,duluxgroup,,1001-5000,duluxgroup.com.au
116470,australia,2008.0,autodoc,internet,linkedin.com/company/autodoc,,autodoc,,1001-5000,autodoc.com.au
121677,australia,2015.0,perth-stadium-management,facilities services,linkedin.com/company/perth-stadium-management,perth,perth stadium management,western australia,1001-5000,perthstadiummanagement.com.au
